i,raw_vocab,category,decoded,metrics,main_metric,metric_names,main_metric_name,verification,max_prob,magic,reencoded_ids,reencoded,model
2306,▁album,OK, album,"[29.615595, 31.29313, 30.847918]",29.615595,,,"[0.9294545454545556, 0.9265454545454647, 0.915272727272737]",0.9294545454545556,strong_verified,,,sentence-t5-xl
2625,▁context,OK, context,"[35.665774, 37.657164, 37.804565]",35.665774,,,"[0.9272727272727374, 0.9243636363636464, 0.9087272727272823]",0.9272727272727374,strong_verified,,,sentence-t5-xl
3837,▁sauce,OK, sauce,"[34.460008, 36.413815, 45.522385]",34.460008,,,"[0.9232727272727372, 0.9203636363636463, 0.9130909090909188]",0.9232727272727372,strong_verified,,,sentence-t5-xl
3948,▁PDF,OK, PDF,"[29.071189, 30.653262, 29.119485]",29.071189,,,"[0.9243636363636464, 0.9214545454545554, 0.902545454545464]",0.9243636363636464,strong_verified,,,sentence-t5-xl
4252,▁trained,OK, trained,"[30.156234, 31.793661, 37.3947]",30.156234,,,"[0.9232727272727372, 0.9203636363636463, 0.8974545454545547]",0.9232727272727372,strong_verified,,,sentence-t5-xl
4601,▁Instagram,OK, Instagram,"[32.622128, 34.443738, 20.40592]",32.622128,,,"[0.9349090909091012, 0.9320000000000103, 0.9141818181818279]",0.9349090909091012,strong_verified,,,sentence-t5-xl
4682,▁caught,OK, caught,"[28.548835, 30.141561, 28.512578]",28.548835,,,"[0.9316363636363738, 0.9301818181818283, 0.9247272727272827]",0.9316363636363738,strong_verified,,,sentence-t5-xl
7488,▁Victoria,OK, Victoria,"[30.365506, 32.089695, 30.296255]",30.365506,,,"[0.9341818181818284, 0.9312727272727375, 0.918181818181828]",0.9341818181818284,strong_verified,,,sentence-t5-xl
7525,▁attitude,OK, attitude,"[30.486952, 32.124713, 43.551884]",30.486952,,,"[0.9305454545454648, 0.9276363636363737, 0.9021818181818275]",0.9305454545454648,strong_verified,,,sentence-t5-xl
9363,▁floral,OK, floral,"[29.419104, 31.106397, 22.707683]",29.419104,,,"[0.9272727272727374, 0.9243636363636464, 0.9010909090909185]",0.9272727272727374,strong_verified,,,sentence-t5-xl
11420,▁notification,OK, notification,"[29.924175, 31.537569, 30.918309]",29.924175,,,"[0.9305454545454648, 0.9276363636363737, 0.9090909090909187]",0.9305454545454648,strong_verified,,,sentence-t5-xl
13092,▁pomp,OK, pomp,"[34.325931, 36.183697, 43.586923]",34.325931,,,"[0.92400000000001, 0.9210909090909191, 0.9160000000000098]",0.92400000000001,strong_verified,,,sentence-t5-xl
19478,▁vibr,OK, vibr,"[28.688424, 30.285999, 29.250637]",28.688424,,,"[0.9305454545454648, 0.9276363636363737, 0.9156363636363734]",0.9305454545454648,strong_verified,,,sentence-t5-xl
19519,▁grammar,OK, grammar,"[30.954176, 32.639511, 37.724947]",30.954176,,,"[0.9294545454545556, 0.9265454545454647, 0.9138181818181915]",0.9294545454545556,strong_verified,,,sentence-t5-xl
20477,▁Swift,OK, Swift,"[35.39094, 37.366778, 42.766665]",35.39094,,,"[0.9294545454545556, 0.9265454545454647, 0.9109090909091005]",0.9294545454545556,strong_verified,,,sentence-t5-xl
21327,▁velvet,OK, velvet,"[39.863561, 41.991123, 37.59928]",39.863561,,,"[0.9352727272727376, 0.9323636363636466, 0.9167272727272825]",0.9352727272727376,strong_verified,,,sentence-t5-xl
22492,LAR,OK,LAR,"[31.166722, 32.8907, 23.227919]",31.166722,,,"[0.9243636363636464, 0.9214545454545554, 0.9003636363636457]",0.9243636363636464,strong_verified,,,sentence-t5-xl
23951,▁Alert,OK, Alert,"[30.861202, 32.510207, 25.095197]",30.861202,,,"[0.926909090909101, 0.92400000000001, 0.9018181818181912]",0.926909090909101,strong_verified,,,sentence-t5-xl
24014,▁collage,OK, collage,"[28.843707, 30.43978, 22.307741]",28.843707,,,"[0.9370909090909195, 0.9341818181818284, 0.9272727272727374]",0.9370909090909195,strong_verified,,,sentence-t5-xl
25029,▁Proof,OK, Proof,"[35.397125, 37.245235, 66.595988]",35.397125,,,"[0.9287272727272828, 0.9258181818181919, 0.9018181818181912]",0.9287272727272828,strong_verified,,,sentence-t5-xl
25354,▁hashtag,OK, hashtag,"[29.506375, 31.14415, 57.841891]",29.506375,,,"[0.962909090909102, 0.9600000000000111, 0.9349090909091012]",0.962909090909102,strong_verified,,,sentence-t5-xl
25803,▁Sauce,OK, Sauce,"[30.668673, 32.401948, 43.416736]",30.668673,,,"[0.92400000000001, 0.9210909090909191, 0.9134545454545552]",0.92400000000001,strong_verified,,,sentence-t5-xl
25833,▁Candida,OK, Candida,"[30.137602, 31.871887, 44.246556]",30.137602,,,"[0.941454545454556, 0.938545454545465, 0.9261818181818282]",0.941454545454556,strong_verified,,,sentence-t5-xl
25912,▁Carson,OK, Carson,"[35.163302, 37.171313, 32.116469]",35.163302,,,"[0.926909090909101, 0.92400000000001, 0.8967272727272819]",0.926909090909101,strong_verified,,,sentence-t5-xl
26980,▁Vince,OK, Vince,"[30.546922, 32.191326, 31.03192]",30.546922,,,"[0.9407272727272832, 0.9378181818181922, 0.9000000000000093]",0.9407272727272832,strong_verified,,,sentence-t5-xl
28393,▁strig,OK, strig,"[30.050278, 31.754722, 30.524205]",30.050278,,,"[0.9312727272727375, 0.9283636363636465, 0.8978181818181911]",0.9312727272727375,strong_verified,,,sentence-t5-xl
30169,▁Disclaimer,OK, Disclaimer,"[30.314276, 32.002463, 30.713953]",30.314276,,,"[0.92400000000001, 0.9210909090909191, 0.9047272727272822]",0.92400000000001,strong_verified,,,sentence-t5-xl
32072,<extra_id_27>,OK_SPECIAL, <extra_id_27>,"[48.810392, 51.869883, 59.528874]",48.810392,,,"[0.9934545454545575, 0.9905454545454664, 0.992000000000012]",0.9934545454545575,strong_verified,,,sentence-t5-xl
32087,<extra_id_12>,OK_SPECIAL, <extra_id_12>,"[33.510338, 35.512121, 38.371363]",33.510338,,,"[0.9469090909091016, 0.9440000000000106, 0.9370909090909195]",0.9469090909091016,strong_verified,,,sentence-t5-xl
32090,<extra_id_9>,OK_SPECIAL, <extra_id_9>,"[28.767961, 30.664822, 38.162762]",28.767961,,,"[0.9767272727272842, 0.9738181818181932, 0.971636363636375]",0.9767272727272842,strong_verified,,,sentence-t5-xl
32099,<extra_id_0>,OK_SPECIAL, <extra_id_0>,"[77.729737, 82.062795, 105.106813]",77.729737,,,"[0.9956363636363756, 0.9927272727272847, 0.9941818181818302]",0.9956363636363756,strong_verified,,,sentence-t5-xl
102,[SEP],OK_SPECIAL,[SEP],"[89.433061, 96.078557, 105.420745]",89.433061,,,"[1.0000000000000122, 0.9985454545454666, 0.9985454545454666]",1.0000000000000122,strong_verified,,,e5-small
3402,suddenly,OK,suddenly,"[38.597287, 41.081872, 36.827901]",38.597287,,,"[0.8909090909091, 0.8894545454545545, 0.8694545454545539]",0.8909090909091,strong_verified,,,e5-small
8074,expecting,OK,expecting,"[33.305175, 35.472608, 30.824954]",33.305175,,,"[0.8887272727272817, 0.8872727272727362, 0.8610909090909173]",0.8887272727272817,strong_verified,,,e5-small
8555,clenched,OK,clenched,"[32.962565, 35.108025, 25.594641]",32.962565,,,"[0.8956363636363729, 0.8941818181818273, 0.8654545454545538]",0.8956363636363729,strong_verified,,,e5-small
10066,occurring,OK,occurring,"[40.245938, 42.863117, 28.678075]",40.245938,,,"[0.9003636363636457, 0.9003636363636457, 0.8727272727272812]",0.9003636363636457,strong_verified,,,e5-small
12097,pretending,OK,pretending,"[33.274332, 35.597666, 26.136151]",33.274332,,,"[0.8890909090909181, 0.8865454545454635, 0.8727272727272812]",0.8890909090909181,strong_verified,,,e5-small
14688,pretended,OK,pretended,"[39.646369, 42.288571, 32.33455]",39.646369,,,"[0.9058181818181913, 0.9043636363636458, 0.8949090909091001]",0.9058181818181913,strong_verified,,,e5-small
16196,campaigned,OK,campaigned,"[37.498425, 40.033432, 37.533134]",37.498425,,,"[0.8843636363636452, 0.8829090909090997, 0.8541818181818261]",0.8843636363636452,strong_verified,,,e5-small
18242,gleaming,OK,gleaming,"[33.870642, 36.19611, 15.104056]",33.870642,,,"[0.8887272727272817, 0.8872727272727362, 0.8592727272727354]",0.8887272727272817,strong_verified,,,e5-small
18362,chewed,OK,chewed,"[34.567957, 36.908268, 14.61265]",34.567957,,,"[0.8960000000000092, 0.8945454545454637, 0.8760000000000087]",0.8960000000000092,strong_verified,,,e5-small
18439,cerebral,OK,cerebral,"[34.00576, 36.279329, 28.060562]",34.00576,,,"[0.9018181818181912, 0.9003636363636457, 0.8770909090909178]",0.9018181818181912,strong_verified,,,e5-small
19368,makeshift,OK,makeshift,"[33.074734, 35.274096, 18.871727]",33.074734,,,"[0.9116363636363732, 0.9101818181818278, 0.8843636363636452]",0.9116363636363732,strong_verified,,,e5-small
20033,belongings,OK,belongings,"[33.016072, 35.191056, 36.952302]",33.016072,,,"[0.8952727272727364, 0.893818181818191, 0.8629090909090992]",0.8952727272727364,strong_verified,,,e5-small
20847,reelected,OK,reelected,"[32.590794, 34.715939, 36.934955]",32.590794,,,"[0.885090909090918, 0.8836363636363725, 0.8738181818181904]",0.885090909090918,strong_verified,,,e5-small
21739,thereof,OK,thereof,"[34.559717, 36.798352, 26.953164]",34.559717,,,"[0.8956363636363729, 0.8941818181818273, 0.8796363636363724]",0.8956363636363729,strong_verified,,,e5-small
22922,exhibiting,OK,exhibiting,"[43.426922, 46.324622, 39.171806]",43.426922,,,"[0.9072727272727368, 0.9058181818181913, 0.8847272727272816]",0.9072727272727368,strong_verified,,,e5-small
26979,behaved,OK,behaved,"[38.720385, 41.207913, 19.78827]",38.720385,,,"[0.8923636363636455, 0.8909090909091, 0.8890909090909181]",0.8923636363636455,strong_verified,,,e5-small
2529,human,OK,human,"[42.674182, 45.20244, 40.263296]",42.674182,,,"[0.9654545454545567, 0.9654545454545567, 0.9530909090909199]",0.9654545454545567,strong_verified,,,e5-base
9444,whoever,OK,whoever,"[40.40706, 42.832361, 42.134385]",40.40706,,,"[0.9632727272727384, 0.9632727272727384, 0.9545454545454655]",0.9632727272727384,strong_verified,,,e5-base
10135,carpet,OK,carpet,"[43.261338, 45.932736, 54.33795]",43.261338,,,"[0.962909090909102, 0.962909090909102, 0.9440000000000106]",0.962909090909102,strong_verified,,,e5-base
10808,heating,OK,heating,"[44.996019, 47.831854, 47.624847]",44.996019,,,"[0.962909090909102, 0.962909090909102, 0.9454545454545561]",0.962909090909102,strong_verified,,,e5-base
11717,generating,OK,generating,"[50.602234, 53.673169, 55.790183]",50.602234,,,"[0.9607272727272838, 0.9607272727272838, 0.9283636363636465]",0.9607272727272838,strong_verified,,,e5-base
20998,absorbing,OK,absorbing,"[47.010638, 50.021844, 45.695241]",47.010638,,,"[0.9690909090909203, 0.9690909090909203, 0.9574545454545564]",0.9690909090909203,strong_verified,,,e5-base
21096,glide,OK,glide,"[39.928399, 42.417632, 47.984475]",39.928399,,,"[0.9683636363636476, 0.9683636363636476, 0.9440000000000106]",0.9683636363636476,strong_verified,,,e5-base
21534,harvesting,OK,harvesting,"[39.279784, 41.797723, 27.962265]",39.279784,,,"[0.9621818181818292, 0.9621818181818292, 0.9469090909091016]",0.9621818181818292,strong_verified,,,e5-base
23474,ochreous,OK,ochreous,"[38.417457, 40.765621, 28.019221]",38.417457,,,"[0.9672727272727385, 0.9672727272727385, 0.9436363636363742]",0.9672727272727385,strong_verified,,,e5-base
24987,vibrating,OK,vibrating,"[41.047334, 43.592797, 43.812554]",41.047334,,,"[0.9621818181818292, 0.9621818181818292, 0.9465454545454652]",0.9621818181818292,strong_verified,,,e5-base
26369,craving,OK,craving,"[39.366626, 41.923477, 41.870494]",39.366626,,,"[0.9600000000000111, 0.9600000000000111, 0.9487272727272834]",0.9600000000000111,strong_verified,,,e5-base
0,[PAD],OK_SPECIAL,[PAD],"[37.275122, 39.590759, 41.364722]",37.275122,"['cosine_distance_score', 'euclidean_distance_score', 'manhattan_distance_score']",cosine_distance_score,"[0.9789090909091025, 0.9789090909091025, 0.968727272727284]",0.9789090909091025,strong_verified,,,e5-large
101,[CLS],OK,[CLS],"[36.303974, 38.648291, 34.225902]",36.303974,,,"[1.0000000000000122, 1.0000000000000122, 1.0000000000000122]",1.0000000000000122,strong_verified,,,e5-large
102,[SEP],OK_SPECIAL,[SEP],"[49.575085, 52.641969, 52.179375]",49.575085,,,"[0.9741818181818296, 0.9741818181818296, 0.9730909090909204]",0.9741818181818296,strong_verified,,,e5-large
103,[MASK],OK_SPECIAL,[MASK],"[42.014645, 44.683855, 59.090709]",42.014645,,,"[0.9894545454545574, 0.9894545454545574, 0.9894545454545574]",0.9894545454545574,strong_verified,,,e5-large
1401,ರ,OK,ರ,"[59.127469, 63.004898, 71.105222]",59.127469,,,"[0.9836363636363753, 0.9836363636363753, 0.9836363636363753]",0.9836363636363753,strong_verified,,,e5-large
1434,ར,OK,ར,"[35.541625, 37.802265, 43.790467]",35.541625,,,"[0.9723636363636478, 0.9723636363636478, 0.962909090909102]",0.9723636363636478,strong_verified,,,e5-large
1449,ნ,OK,ნ,"[31.84069, 33.742846, 33.05174]",31.84069,,,"[0.9723636363636478, 0.9723636363636478, 0.9621818181818292]",0.9723636363636478,strong_verified,,,e5-large
1457,ᄃ,OK,ᄃ,"[31.763648, 33.688688, 20.091336]",31.763648,,,"[0.974545454545466, 0.974545454545466, 0.9701818181818295]",0.974545454545466,strong_verified,,,e5-large
1589,⇄,OK,⇄,"[56.595706, 60.168874, 62.008855]",56.595706,,,"[0.9778181818181934, 0.9778181818181934, 0.9694545454545568]",0.9778181818181934,strong_verified,,,e5-large
1593,∅,OK,∅,"[46.460742, 49.361561, 51.872893]",46.460742,,,"[0.9723636363636478, 0.9723636363636478, 0.9676363636363748]",0.9723636363636478,strong_verified,,,e5-large
1632,⺩,OK,⺩,"[42.034024, 44.700271, 54.466624]",42.034024,,,"[0.9829090909091026, 0.9829090909091026, 0.977454545454557]",0.9829090909091026,strong_verified,,,e5-large
1633,⺼,OK,⺼,"[40.738414, 43.340683, 48.279461]",40.738414,,,"[0.9770909090909206, 0.9770909090909206, 0.9778181818181934]",0.9778181818181934,strong_verified,,,e5-large
1634,⽥,OK,⽥,"[34.955975, 37.068601, 43.978443]",34.955975,,,"[0.9905454545454664, 0.9905454545454664, 0.9876363636363754]",0.9905454545454664,strong_verified,,,e5-large
1670,ね,OK,ね,"[34.100357, 36.31162, 29.414968]",34.100357,,,"[0.9749090909091024, 0.9749090909091024, 0.9669090909091022]",0.9749090909091024,strong_verified,,,e5-large
1778,力,OK,力,"[28.840885, 30.582235, 20.706258]",28.840885,,,"[0.9752727272727387, 0.9752727272727387, 0.9763636363636479]",0.9763636363636479,strong_verified,,,e5-large
1780,勝,OK,勝,"[32.875662, 34.863729, 34.640553]",32.875662,,,"[0.9792727272727388, 0.9792727272727388, 0.968727272727284]",0.9792727272727388,strong_verified,,,e5-large
1859,扌,OK,扌,"[54.454185, 57.706407, 55.028103]",54.454185,,,"[0.9727272727272841, 0.9727272727272841, 0.9676363636363748]",0.9727272727272841,strong_verified,,,e5-large
1917,皇,OK,皇,"[28.689172, 30.458142, 30.124982]",28.689172,,,"[0.9720000000000114, 0.9720000000000114, 0.9640000000000112]",0.9720000000000114,strong_verified,,,e5-large
1961,都,OK,都,"[37.067999, 39.316537, 14.141832]",37.067999,,,"[0.9712727272727386, 0.9712727272727386, 0.9607272727272838]",0.9712727272727386,strong_verified,,,e5-large
1976,面,OK,面,"[33.159741, 35.17008, 34.61114]",33.159741,,,"[0.9741818181818296, 0.9741818181818296, 0.9694545454545568]",0.9741818181818296,strong_verified,,,e5-large
25652,circumstance,OK,circumstance,"[34.344334, 36.508747, 29.304189]",34.344334,,,"[0.983272727272739, 0.983272727272739, 0.9792727272727388]",0.983272727272739,strong_verified,,,e5-large
3230,attended,OK,attended,"[28.379544, 29.241121, 32.748996]",28.379544,,,"[0.8956363636363729, 0.8956363636363729, 0.8825454545454634]",0.8956363636363729,strong_verified,,,bge-large-en-v1.5
3613,continue,OK,continue,"[29.335894, 30.587069, 22.44221]",29.335894,,,"[0.882181818181827, 0.8836363636363725, 0.8869090909090999]",0.8869090909090999,strong_verified,,,bge-large-en-v1.5
3832,intended,OK,intended,"[39.271138, 40.161427, 37.880928]",39.271138,,,"[0.873454545454554, 0.8745454545454632, 0.8650909090909175]",0.8745454545454632,weak_verified,,,bge-large-en-v1.5
4194,participated,OK,participated,"[29.135478, 30.324979, 21.25879]",29.135478,,,"[0.9101818181818278, 0.9101818181818278, 0.9069090909091004]",0.9101818181818278,strong_verified,,,bge-large-en-v1.5
8498,maintaining,OK,maintaining,"[29.29448, 30.520604, 38.882915]",29.29448,,,"[0.8818181818181906, 0.8829090909090997, 0.8887272727272817]",0.8887272727272817,strong_verified,,,bge-large-en-v1.5
8851,actively,OK,actively,"[47.190812, 49.227098, 55.539715]",47.190812,,,"[0.863636363636372, 0.863636363636372, 0.8570909090909172]",0.863636363636372,weak_verified,,,bge-large-en-v1.5
9906,lately,OK,lately,"[30.669332, 31.818828, 35.393146]",30.669332,,,"[0.9003636363636457, 0.9003636363636457, 0.8967272727272819]",0.9003636363636457,strong_verified,,,bge-large-en-v1.5
10266,interactions,OK,interactions,"[29.159572, 30.188692, 38.985591]",29.159572,,,"[0.8752727272727359, 0.8752727272727359, 0.8643636363636447]",0.8752727272727359,weak_verified,,,bge-large-en-v1.5
15089,issuing,OK,issuing,"[30.439448, 31.481121, 32.234111]",30.439448,,,"[0.866545454545463, 0.866545454545463, 0.854909090909099]",0.866545454545463,weak_verified,,,bge-large-en-v1.5
16618,intercepted,OK,intercepted,"[39.249723, 40.276749, 28.491102]",39.249723,,,"[0.8683636363636448, 0.8683636363636448, 0.8512727272727352]",0.8683636363636448,weak_verified,,,bge-large-en-v1.5
20014,int,OK,int,"[31.456406, 32.890734, 24.796099]",31.456406,,,"[0.8650909090909175, 0.866545454545463, 0.8469090909090987]",0.866545454545463,weak_verified,,,bge-large-en-v1.5
21249,intentional,OK,intentional,"[37.560042, 38.542066, 44.891658]",37.560042,,,"[0.8829090909090997, 0.8829090909090997, 0.8774545454545541]",0.8829090909090997,strong_verified,,,bge-large-en-v1.5
21345,uploaded,OK,uploaded,"[36.353933, 37.606198, 34.525863]",36.353933,,,"[0.8840000000000089, 0.8840000000000089, 0.8770909090909178]",0.8840000000000089,strong_verified,,,bge-large-en-v1.5
27644,asserting,OK,asserting,"[29.075341, 29.783191, 31.495919]",29.075341,,,"[0.8709090909090994, 0.8709090909090994, 0.8683636363636448]",0.8709090909090994,weak_verified,,,bge-large-en-v1.5
28428,exercising,OK,exercising,"[31.143894, 32.170696, 34.772963]",31.143894,,,"[0.8614545454545537, 0.8614545454545537, 0.8610909090909173]",0.8614545454545537,weak_verified,,,bge-large-en-v1.5
1,</s>,OK_SPECIAL,</s>,"[102.127849, 106.170963, 137.419559]",102.127849,,,"[1.0000000000000122, 1.0000000000000122, 1.0000000000000122]",1.0000000000000122,strong_verified,,,gtr-t5-base
2817,▁happened,OK, happened,"[60.773672, 63.603004, 71.454698]",60.773672,,,"[0.9705454545454659, 0.9705454545454659, 0.968727272727284]",0.9705454545454659,strong_verified,,,gtr-t5-base
5008,▁facing,OK, facing,"[60.392086, 63.203137, 54.43441]",60.392086,,,"[0.9701818181818295, 0.9701818181818295, 0.9669090909091022]",0.9701818181818295,strong_verified,,,gtr-t5-base
5828,incredibly,OK,incredibly,"[53.010691, 55.546383, 46.791614]",53.010691,,,"[0.9840000000000118, 0.9840000000000118, 0.9727272727272841]",0.9840000000000118,strong_verified,,,gtr-t5-base
9296,▁somehow,OK, somehow,"[47.402625, 49.57711, 46.732729]",47.402625,,,"[0.9858181818181936, 0.9858181818181936, 0.9829090909091026]",0.9858181818181936,strong_verified,,,gtr-t5-base
10843,▁somebody,OK, somebody,"[47.809136, 50.04576, 47.989297]",47.809136,,,"[0.9789090909091025, 0.9789090909091025, 0.9712727272727386]",0.9789090909091025,strong_verified,,,gtr-t5-base
13051,▁Something,OK, Something,"[51.658749, 54.125501, 63.44593]",51.658749,,,"[0.9876363636363754, 0.9876363636363754, 0.9821818181818298]",0.9876363636363754,strong_verified,,,gtr-t5-base
16471,▁Someone,OK, Someone,"[66.176386, 69.241371, 78.378081]",66.176386,,,"[0.9854545454545572, 0.9854545454545572, 0.9763636363636479]",0.9854545454545572,strong_verified,,,gtr-t5-base
18264,▁Certain,OK, Certain,"[44.12466, 46.13427, 41.096927]",44.12466,,,"[0.9792727272727388, 0.9792727272727388, 0.9734545454545569]",0.9792727272727388,strong_verified,,,gtr-t5-base
20283,notably,OK,notably,"[46.949123, 49.12621, 51.757323]",46.949123,,,"[0.9738181818181932, 0.9738181818181932, 0.9727272727272841]",0.9738181818181932,strong_verified,,,gtr-t5-base
21291,▁Schaden,OK, Schaden,"[44.40361, 46.420798, 61.352142]",44.40361,,,"[0.9712727272727386, 0.9712727272727386, 0.9640000000000112]",0.9712727272727386,strong_verified,,,gtr-t5-base
30332,lucrarea,OK,lucrarea,"[101.717061, 105.770392, 136.648246]",101.717061,,,"[1.0000000000000122, 1.0000000000000122, 1.0000000000000122]",1.0000000000000122,strong_verified,,,gtr-t5-base
32072,<extra_id_27>,OK_SPECIAL, <extra_id_27>,"[50.293291, 52.014566, 69.322735]",50.293291,,,"[1.0000000000000122, 1.0000000000000122, 1.0000000000000122]",1.0000000000000122,strong_verified,,,gtr-t5-base
32073,<extra_id_26>,OK_SPECIAL, <extra_id_26>,"[61.136528, 63.519751, 80.830143]",61.136528,,,"[0.9978181818181939, 0.9978181818181939, 0.9978181818181939]",0.9978181818181939,strong_verified,,,gtr-t5-base
32080,<extra_id_19>,OK_SPECIAL, <extra_id_19>,"[47.290478, 49.25308, 55.702201]",47.290478,,,"[0.9912727272727392, 0.9912727272727392, 0.9890909090909209]",0.9912727272727392,strong_verified,,,gtr-t5-base
32081,<extra_id_18>,OK_SPECIAL, <extra_id_18>,"[53.464194, 55.726437, 70.054028]",53.464194,,,"[0.9956363636363756, 0.9967272727272848, 0.9945454545454665]",0.9967272727272848,strong_verified,,,gtr-t5-base
101,[CLS],OK,[CLS],"[54.251107, 57.531674, 59.389295]",54.251107,,,"[0.9752727272727387, 0.9752727272727387, 0.95709090909092]",0.9752727272727387,strong_verified,,,gte-base
102,[SEP],OK_SPECIAL,[SEP],"[89.042795, 95.099549, 112.61837]",89.042795,,,"[1.0000000000000122, 1.0000000000000122, 1.0000000000000122]",1.0000000000000122,strong_verified,,,gte-base
103,[MASK],OK_SPECIAL,[MASK],"[88.991785, 95.025557, 106.713151]",88.991785,,,"[1.0000000000000122, 1.0000000000000122, 1.0000000000000122]",1.0000000000000122,strong_verified,,,gte-base
1083,³,OK,³,"[48.075901, 50.997264, 39.687896]",48.075901,,,"[0.9690909090909203, 0.9690909090909203, 0.9643636363636475]",0.9690909090909203,strong_verified,,,gte-base
1180,а,OK,а,"[49.307848, 52.324435, 46.152228]",49.307848,,,"[0.9738181818181932, 0.9738181818181932, 0.9712727272727386]",0.9738181818181932,strong_verified,,,gte-base
1341,ि,OK,ि,"[49.478358, 52.56094, 35.011436]",49.478358,,,"[0.9694545454545568, 0.9694545454545568, 0.9596363636363746]",0.9694545454545568,strong_verified,,,gte-base
1547,₀,OK,₀,"[50.339354, 53.426193, 49.619476]",50.339354,,,"[0.9749090909091024, 0.9749090909091024, 0.9701818181818295]",0.9749090909091024,strong_verified,,,gte-base
14519,jaime,OK,jaime,"[45.913537, 48.746282, 36.11734]",45.913537,,,"[0.9760000000000115, 0.9760000000000115, 0.962909090909102]",0.9760000000000115,strong_verified,,,gte-base
14583,betrayal,OK,betrayal,"[50.329093, 53.527865, 57.413637]",50.329093,,,"[0.9741818181818296, 0.9741818181818296, 0.9676363636363748]",0.9741818181818296,strong_verified,,,gte-base
15021,tossing,OK,tossing,"[48.245725, 51.238972, 32.741656]",48.245725,,,"[0.9705454545454659, 0.9705454545454659, 0.9523636363636472]",0.9705454545454659,strong_verified,,,gte-base
16032,momentarily,OK,momentarily,"[50.599494, 53.806518, 55.678727]",50.599494,,,"[0.9756363636363751, 0.9756363636363751, 0.9654545454545567]",0.9756363636363751,strong_verified,,,gte-base
18391,aroused,OK,aroused,"[51.976389, 55.244293, 63.140741]",51.976389,,,"[0.9738181818181932, 0.9738181818181932, 0.956000000000011]",0.9738181818181932,strong_verified,,,gte-base
19619,ulrich,OK,ulrich,"[46.362872, 49.245574, 42.812458]",46.362872,,,"[0.9723636363636478, 0.9723636363636478, 0.9610909090909201]",0.9723636363636478,strong_verified,,,gte-base
23842,3a,OK,3a,"[51.340164, 54.51663, 56.208964]",51.340164,,,"[0.9680000000000113, 0.9680000000000113, 0.9614545454545566]",0.9680000000000113,strong_verified,,,gte-base
25985,hotspur,OK,hotspur,"[56.782492, 60.308959, 22.441292]",56.782492,,,"[0.968727272727284, 0.968727272727284, 0.95709090909092]",0.968727272727284,strong_verified,,,gte-base
26979,behaved,OK,behaved,"[45.698405, 48.57405, 41.416747]",45.698405,,,"[0.968727272727284, 0.968727272727284, 0.9567272727272836]",0.968727272727284,strong_verified,,,gte-base
28186,harassed,OK,harassed,"[46.383283, 49.276698, 35.902112]",46.383283,,,"[0.9763636363636479, 0.9763636363636479, 0.9683636363636476]",0.9763636363636479,strong_verified,,,gte-base
29213,impromptu,OK,impromptu,"[49.573298, 52.67308, 53.569954]",49.573298,,,"[0.9683636363636476, 0.9683636363636476, 0.9581818181818291]",0.9683636363636476,strong_verified,,,gte-base
101,[CLS],OK,[CLS],"[86.178004, 92.205789, 90.238138]",86.178004,,,"[1.0000000000000122, 1.0000000000000122, 1.0000000000000122]",1.0000000000000122,strong_verified,,,gte-small
102,[SEP],OK_SPECIAL,[SEP],"[90.390384, 96.688074, 101.022056]",90.390384,,,"[1.0000000000000122, 1.0000000000000122, 1.0000000000000122]",1.0000000000000122,strong_verified,,,gte-small
1893,水,OK,水,"[61.704463, 65.658028, 39.508431]",61.704463,,,"[0.9785454545454662, 0.9785454545454662, 0.9763636363636479]",0.9785454545454662,strong_verified,,,gte-small
2538,21,OK,21,"[61.134777, 65.054391, 34.654746]",61.134777,,,"[0.9767272727272842, 0.9767272727272842, 0.9756363636363751]",0.9767272727272842,strong_verified,,,gte-small
3416,2nd,OK,2nd,"[62.592695, 66.606771, 54.687904]",62.592695,,,"[0.977454545454557, 0.977454545454557, 0.968727272727284]",0.977454545454557,strong_verified,,,gte-small
5893,8th,OK,8th,"[56.549891, 60.056025, 34.146064]",56.549891,,,"[0.9738181818181932, 0.9738181818181932, 0.9669090909091022]",0.9738181818181932,strong_verified,,,gte-small
6831,civilian,OK,civilian,"[57.794221, 61.600997, 47.270236]",57.794221,,,"[0.9741818181818296, 0.9741818181818296, 0.9621818181818292]",0.9741818181818296,strong_verified,,,gte-small
7090,midnight,OK,midnight,"[61.195954, 65.22265, 52.629957]",61.195954,,,"[0.9734545454545569, 0.9734545454545569, 0.9523636363636472]",0.9734545454545569,strong_verified,,,gte-small
12825,presently,OK,presently,"[51.954455, 55.316941, 54.200756]",51.954455,,,"[0.9814545454545571, 0.9814545454545571, 0.9778181818181934]",0.9814545454545571,strong_verified,,,gte-small
14140,deposited,OK,deposited,"[55.1598, 58.815741, 43.136359]",55.1598,,,"[0.9789090909091025, 0.9789090909091025, 0.9709090909091023]",0.9789090909091025,strong_verified,,,gte-small
16032,momentarily,OK,momentarily,"[52.328487, 55.812158, 58.290546]",52.328487,,,"[0.977454545454557, 0.977454545454557, 0.9738181818181932]",0.977454545454557,strong_verified,,,gte-small
21614,peacefully,OK,peacefully,"[62.335512, 66.490236, 60.524565]",62.335512,,,"[0.9792727272727388, 0.9792727272727388, 0.9690909090909203]",0.9792727272727388,strong_verified,,,gte-small
